"id","source_id","external_id","url","title","content","posted_at","scraped_at","deadline_at","hash"
98,5,,https://plus.cnu.ac.kr/_prog/recruit/index.php?mode=V&site_dvs_cd=kr&menu_dvs_cd=07080401&gubun=1&mng_no=97277&skey=&sval=&GotoPage=1,[(주)해본사람들] 청소년 진로교육 프리랜서 강사 커넥터 모집(~8.22(금),"TAB MENU 구인 구직 ﻿ 구인 게시판 보기 [(주)해본사람들] 청소년 진로교육 프리랜서 강사 커넥터 모집(~8.22(금) 구분 구인 업체명 (주)해본사람들 작성자 민** 업태 교육 급여 시급 30,000원 근무시간 08:30 ~ 14:00 모집기간 2025-08-04 ~ 2025-08-22 연락처 042-587-1213 등록일시 2025.08.11 <모집 형태 및 활 동내용> -모집 형태: (주)해본사람들 소속 프리랜서 강사 *출강 학교와 일정을 조정하여 진행하기 때문에 가능하신 일정에 맞추어 자유로운 활동이 가능합니다. -활동 내용: 중,고등학생 대상 강의(진로교육 프로그램) -활동 혜택: 강의 교안 및 PPT 제공, 무료 강의 교육 제공, 교육 수료증 발급, 강사증 발급, 카풀 제공 <커넥터 소개> 우리는 아이들이 보다 건강한 방향으로 세상에 연결되어 자신만의 플레이로 삶을 꾸려 나가길 바랍니다. 커넥터는 해본사람들의 진로 교육 강사를 칭하며 해본사람들의 교육 콘텐츠에서 제공하는 관점을 토대로 정리한 강사의 경험과 해본사람들의 교육 콘텐츠를 활용하여 청소년을 대상으로 진로 프로그램을 운영합니다. <해본사람들 소개> 해본사람들은 일상에서 겪는 경험들이 각자에게 유의미한 삶의 성장으로 연결될 수 있도록, 과거경험 해석과 미래경험 설계를 돕는 진로 프로그램과 행사 등을 운영하고 있습니다. 2017년부터 약 46개 기관과 400개 학교의 약 80,000여 명의 청년, 청소년과 함께하였습니다. <지원 자격 (이런 분을 찾습니다.)> 커넥터 교육 과정을 지각없이 참여하고 교육과정 속 가이드를 성실히 이행할 책임감 소유자! 아이들과 유쾌하게 소통하고 재밌는 레크레이션을 진행할 수 있는 에너지 소유자! <모집 내용> 모집 일자 2025.08.04(월) ~ 08.22(금) 10:00 <전형 단계 및 제출 서류> 전형 단계 : 서류전형 > OT 및 교육 > 시연강의 > 학교 출강 > 최종합격 ※ 주의사항: 노쇼방지를 위해 보증금 있음 상세한 내용은 아래 링크를 통해서 확인하실 수 있습니다. 모집 공고 링크: https://abit.ly/66ryxs 모집 공고 바로가기 모집공고 내 지원링크를 통해 설문 제출 목록 수정 ﻿ 페이지 관리자 | 대외협력실(6991) 관리자메일",,"2025-08-12 11:00:39",,f8adcf38da7bd4603fcd496b9aed698d512fe3242f0b3dbe08cb0fa4292d5c5d
99,5,,https://plus.cnu.ac.kr/_prog/recruit/index.php?mode=V&site_dvs_cd=kr&menu_dvs_cd=07080401&gubun=1&mng_no=97276&skey=&sval=&GotoPage=1,(5만원) 임상시험 알바,"TAB MENU 구인 구직 ﻿ 구인 게시판 보기 (5만원) 임상시험 알바 구분 구인 업체명 충남대학교 운동기능학 실험실 작성자 송** 업태 급여 일급 50,000원 근무시간 3시간 모집기간 2025-08-11 ~ 2025-09-30 연락처 042-821-7427 등록일시 2025.08.11 첨부파일 임상시험 모집.jpg 대전엔도내과 방문 후 DXA 측정(체지방 측정) 후 충남대학교 운동기능학실험실 방문 후 체성분 측정 및 보행검사, 균형검사, 근력검사를 진행합니다. 총 소요시간은 1시간 30분 ~ 2시간(이동시간 제외)이며, 연령은 만 7세 이상 가능합니다. 참여 시 5만원을 지급해드리고 있으며, 키와 몸무게를 기준한 BMI에 따라 인원을 모집하고 있어 BMI별 조기 인원마감이 될 수 있습니다. (40kg 미만 80kg초과의 몸무게 분들은 모집자리가 아직 많으니 많은 지원해주세요) 참가모집은 12월까지 진행되며, 많은 참가 부탁드립니다. 참가신청 및 자세한 문의사항은 첨부파일에 있는 모집공고문 QR을 통해 채널 추가 후 가능합니다! 감사합니다! 목록 수정 ﻿ 페이지 관리자 | 대외협력실(6991) 관리자메일",,"2025-08-12 11:00:42",,"48c41b77c3f0631ae19e938c1cde2db18ab263a9057f3b7662a760259c7bafb0"
100,5,,https://plus.cnu.ac.kr/_prog/recruit/index.php?mode=V&site_dvs_cd=kr&menu_dvs_cd=07080401&gubun=1&mng_no=97275&skey=&sval=&GotoPage=1,데일리 튜터 채용 공고,"TAB MENU 구인 구직 ﻿ 구인 게시판 보기 데일리 튜터 채용 공고 구분 구인 업체명 월평 에듀플렉스 작성자 문** 업태 학원 급여 시급 10,030원 근무시간 화, 수, 목 19:30~22:30 모집기간 2025-08-11 ~ 2025-08-31 연락처 010-4441-8854 등록일시 2025.08.11 <데일리 튜터 채용 공고> ▣ 근무기간: 6개월 이상 ~ 1년 ▣ 근무요일 및 시간: - 근무요일 : 9월 근무시작 화, 수, 목 3일 근무 (이후 점차 근무일수 늘리기 가능) - 근무시간 : 19:30~22:30 [3시간] - 교육은 근무 시작 이전 날들중 하루 한시간 진행 ▣ 급여: - 시급 10,030 / 수습기간 이후 승진 ▣ 담당업무 : 에듀플렉스에 머물며 공부하는 아이들 그날의 학습 점검과 질문해결 한명당 15분씩 점검해주는 형태로 3시간 동안 근무 진행 1. 학생들의 학습 플랜 대로 학습했는지 점검 (과목별 시간, 문제집 문제 풀이와 채점 여부 등) 2. 학습 내용 점검 (학습 이해도 확인 - 역질문, 백지테스트 등) 3. 학생들의 학습 이해도 점검 이후 재학습 할 수 있도록 학습 동기 부여 제공 ▣ 근무 장소: 월평 에듀플렉스 (대전 서구 청사서로 26 602호) ▣ 근무조건 - 학력 : 4년제 대학 재학중 이상 (휴학생 가능) (고등 과탐 가능하신분 찾고있습니다ㅠ) - 경력 및 나이 무관하며 책임감 있고 성실한 분 - 아이들에게 긍정적인 에너지를 줄 수 있는 분이라면 누구나 지원 가능 -특히 고등 과학탐구와 수학 과목 가능하신분 우선⭐️ 목록 수정 ﻿ 페이지 관리자 | 대외협력실(6991) 관리자메일",,"2025-08-12 11:00:44",,"2141542f144b6f6e02b4cf25a21b90c1e53a7d775d62971834b958b65ef08da1"
101,5,,https://plus.cnu.ac.kr/_prog/recruit/index.php?mode=V&site_dvs_cd=kr&menu_dvs_cd=07080401&gubun=1&mng_no=97274&skey=&sval=&GotoPage=1,수학 선생님을 모집합니다.,"TAB MENU 구인 구직 ﻿ 구인 게시판 보기 수학 선생님을 모집합니다. 구분 구인 업체명 파스칼학원 작성자 강** 업태 수학학원 급여 시급 25,000원 근무시간 2시30분~8시30분 모집기간 2025-08-11 ~ 2025-08-15 연락처 010-4807-6565 등록일시 2025.08.11 유성구 관평동에 위치한 수학학원입니다. 수학 파트타임 및 전임강사를 모집합니다. 대상: * 초.중등부 파트강사 :​ 1) (화,목)     3시 ~10시/ 5시~10시 2) (월,수,금)   3시30분 ~8시30분 시급: 20000원~25000원 / 졸업예정자 또는 유경험자 * 중.고등부 전임강사: 요일, 시간 및 페이 면담 후 결정 /  최고대우^^ ⊙ 전화 문의: 010-4807 -6565 / 선생님 연락처를 문자로 남겨주시면 연락 드리겠습니다. kjgj12@hanmail.net 으로 이력서 제출해주세요^^ (연락처 기입) 목록 수정 ﻿ 페이지 관리자 | 대외협력실(6991) 관리자메일",,"2025-08-12 11:00:46",,"893823b91f7df51de8278bbab51d428d27dbc6db31daa04db8d68cb6909acf99"
102,5,,https://plus.cnu.ac.kr/_prog/recruit/index.php?mode=V&site_dvs_cd=kr&menu_dvs_cd=07080401&gubun=1&mng_no=97273&skey=&sval=&GotoPage=1,"2025 인구주택총조사 조사요원을 모집합니다.","TAB MENU 구인 구직 ﻿ 구인 게시판 보기 2025 인구주택총조사 조사요원을 모집합니다. 구분 구인 업체명 대전광역시 유성구청 작성자 신** 업태 통계조사 급여 일급 80,240원 근무시간 하단 포스터 및 내용에 자세히 기재 모집기간 2025-08-11 ~ 2025-09-17 연락처 042-611-2034 등록일시 2025.08.11 첨부파일 2025 인구주택총조사 조사요원 모집 공고 및 응시원서 등.hwpx 5년마다 실시하는 대규모 조사, 2025 인구주택총조사 조사요원을 모집합니다. ○ 모집기간 - 조사요원(조사관리자 및 조사지원담당자) : 2025. 8. 11.(월) ~ 8. 22.(금) - 조사원 : 2025. 8. 11.(월) ~ 9. 17.(수) ○ 모집대상 : 만18세이상 조사에 전념할 수 있고, 태블릿 및 스마트기기 활용이 가능한 자 ○ 채용기간 - 조사요원(83,230원/1일) : 2025. 10. 13.(월) ~ 11. 20.(목) - 조사원(80,240원/1일) : 2025. 10. 31.(금) ~ 11. 18.(화) ○ 신청방법(택1) - 인구주택총조사 홈페이지 / 2025 인구주택총조사 홈페이지에 오신것을 환영합니다. - 담당자 이메일(rldnjs0822@korea.kr) ※ 자세한 사항은 아래 붙임파일을 참고하여 주시기 바랍니다. 목록 수정 ﻿ 페이지 관리자 | 대외협력실(6991) 관리자메일",,"2025-08-12 11:00:49",,baf6f6d0cee085bda776277d727cda8a8b00a53d915f86f56be600151003e4eb
103,5,,https://plus.cnu.ac.kr/_prog/recruit/index.php?mode=V&site_dvs_cd=kr&menu_dvs_cd=07080401&gubun=1&mng_no=97272&skey=&sval=&GotoPage=1,탄방동 수학 학원 선생님 구합니다,"TAB MENU 구인 구직 ﻿ 구인 게시판 보기 탄방동 수학 학원 선생님 구합니다 구분 구인 업체명 탄방해법학원 작성자 박** 업태 아르바이트 급여 시급 12,000원 근무시간 협의 모집기간 2025-08-10 ~ 2025-08-22 연락처 010-7181-0143 등록일시 2025.08.11 친절하신 수학 보조쌤 구합니다, 1.대상;초등~중3 까지의   티칭 가능하신분 2.시급(12000원 >수습1개월 11000원) 3.시간 주2~3회 가능하신분 *화/금은 필수 *화( 2시~7시30) *금(3시30~7시30) *추가요일 *수요일 2시~5시가능 4.조건;이과(수학관련과&공대* 여학생 선호/ 80학점이상 선호/ 휴학생 선호/ 5 위치; 탄방역 주변 6ㆍ지원방법 (010-7181-0143)으로 연락주시면 감사하겠습니다~ 목록 수정 ﻿ 페이지 관리자 | 대외협력실(6991) 관리자메일",,"2025-08-12 11:00:52",,"4443bc9950c3c97ed0bc94ae8ebfcf62d7d835e7d04ee4cc5a3e722846301d0c"
104,5,,https://plus.cnu.ac.kr/_prog/recruit/index.php?mode=V&site_dvs_cd=kr&menu_dvs_cd=07080401&gubun=1&mng_no=97271&skey=&sval=&GotoPage=1,갈마역 근처 영수학원에서 영어 선생님 구인합니다,"TAB MENU 구인 구직 ﻿ 구인 게시판 보기 갈마역 근처 영수학원에서 영어 선생님 구인합니다 구분 구인 업체명 대명학원 작성자 장** 업태 급여 월급 1,500,000원 근무시간 상담 후 협의 모집기간 2025-08-11 ~ 2025-08-16 연락처 010-3400-7618 등록일시 2025.08.11 갈마동에 위치한 영/수 전문 ""대명학원""에서 (갈마역 5분, 둔산동 10분 거리) 영어 과목을 강의해주실 선생님을 모집합니다. (남/여 무관) 초/중등 전문으로 편하고 자유로운 환경입니다. (고등 수업 시 인센티브 추가 지급) - 시간표 유연하게 조정 가능합니다. - 불필요한 잡무 없이 수업과 학생 케어만 담당하시면 됩니다. - 학생 수에 따라 인센티브 있습니다. - 수업 없는 시간에는 개인 시간 활용 가능 합니다. - 성실히 업무만 수행해주시면, 처음 방향성 인수인계 이후 전혀 터치하지 않습니다. ★연락처: 010-3400-7618 ★근무 시간 : 주 5회(월~금), 수요일은 초등 수업만 하고 퇴근. (면접 시 협의) ★월급 : 1,500,000원+α (면접 후 협의) ★지원 자격 : 1년 정도는 성실하게 근무 가능한 선생님(휴학생, 졸업생 우대) - 영어전공자가 아니더라도, 성실하고 아이들을 사랑하는 마음이 있다면 지원 가능합니다. 경력이 없거나 수업에 어려움을 겪어도 적응하실 수 있도록 도와드립니다. 다만, 선생님 편의를 최대한 봐드리는 근무 환경인만큼 책임감 있고 성실하게 근무 기간 동안 수업해주셔야 합니다. 문자나 전화로 연락주시면 감사하겠습니다. 많은 지원 부탁드립니다! 목록 수정 ﻿ 페이지 관리자 | 대외협력실(6991) 관리자메일",,"2025-08-12 11:00:54",,"8ebc49b3480342a8d7ba6904a42b2fab47d82cad8a6fd6b3873affee83980c57"
105,5,,https://plus.cnu.ac.kr/_prog/recruit/index.php?mode=V&site_dvs_cd=kr&menu_dvs_cd=07080401&gubun=1&mng_no=97270&skey=&sval=&GotoPage=2,학생생활관 RC 센터 교육조교 모집,"TAB MENU 구인 구직 ﻿ 구인 게시판 보기 학생생활관 RC 센터 교육조교 모집 구분 구인 업체명 학생생활관 작성자 이** 업태 급여 시급 10,030원 근무시간 월 40시간 모집기간 2025-08-11 ~ 2025-09-30 연락처 042-821-6186 등록일시 2025.08.11 [학생생활관 RC 센터 교육조교 모집] 학생생활관 RC 센터에서 교육조교를 모집합니다. - 모집 기간: 선발 시까지 - 모집 인원: 1명 (성별 무관) - 자격: 충남대학교 대학원 재학 중인 학생(3학기 이하 ), 창의력, 기획력 높은 학생 우대 - 근무 기간: 2025학년도 2학기 ~ 겨울방학(자격 요건 유지 시 차 년도 연장 가능) - 근무 조건 1. 주요 업무: 학생생활관 RC 활동 행정 및 교육 보조 2. 근무 시간 및 장학금: 월 40시간 - 주별 10시간 업무 보조, 401,200원/월 장학금 지급 4. 혜택 가. 본인 희망 시 학생생활관 이인구 인재관 1인실 제공 가능 나. 학기 중 생활관비 50% 감면 다. 근무 시간 탄력 운영 - 제출 서류 1. 신청서 작성(온라인)- https://naver.me/5R4tBpEk 2. 재학 증명서 및 자기소개서(PPT 자유 작성) 각 1부 제출 필 ※ 재학증명서 및 자기소개서 제출처: sylee21@cnu.ac.kr 목록 수정 ﻿ 페이지 관리자 | 대외협력실(6991) 관리자메일",,"2025-08-12 11:01:00",,be65e81ed0853f53d32ca6c68dcd59fe2a9d57497f3a631d3e2b41dc2ca4fc8e
106,5,,https://plus.cnu.ac.kr/_prog/recruit/index.php?mode=V&site_dvs_cd=kr&menu_dvs_cd=07080401&gubun=1&mng_no=97269&skey=&sval=&GotoPage=2,선박해양플랜트연구소 일용직(데이터 입력 등),"TAB MENU 구인 구직 ﻿ 구인 게시판 보기 선박해양플랜트연구소 일용직(데이터 입력 등) 구분 구인 업체명 선박해양플랜트연구소 작성자 조** 업태 급여 일급 90,000원 근무시간 09:00~18:00 모집기간 2025-08-11 ~ 2025-08-19 연락처 042-866-3628 등록일시 2025.08.11 □ 담당 업무: 데이터 입력, 실험장비 유지관리, 센터업무 보조지원 □ 전공: 무관 □ 근무조건 * 고용형태: 일용직 * 근무 시작일: 2025년 9월 1일(월)부터 (필요시 협의가능) * 근무시간: 주5일 (09:00~18:00) * 근무지: 대전광역시 유성구 유성대로 1312번길 32, 선박해양플랜트연구소 * 급여: 일급 학사기준 약 90,000원 (식사 미제공 / 월~금 만근 시 주휴수당 지급) * 기타 : 4대보험, 일부노선 통근버스 □ 모집기간 * ~ 2025년 8월 19일(화) 18:00까지 □ 전형절차 * 1차 서류 * 2차 면접(부담없이 약식으로 진행예정) - 합격자에 한하여 개별통보 □ 제출서류: 이력서 및 자기소개서 각 1부(자유양식, 주민등록번호 뒷자리 삭제) □ 서류접수 할곳: troychoi@kriso.re.kr 목록 수정 ﻿ 페이지 관리자 | 대외협력실(6991) 관리자메일",,"2025-08-12 11:01:03",,ea464aa2e20b646b87f48a86e3cfeed790cb982a27fa879b137d9f0556bfa2b9
107,5,,https://plus.cnu.ac.kr/_prog/recruit/index.php?mode=V&site_dvs_cd=kr&menu_dvs_cd=07080401&gubun=1&mng_no=97268&skey=&sval=&GotoPage=2,한국지질자원연구원에서 미화석 실험 단기 아르바이트생 구합니다.,"TAB MENU 구인 구직 ﻿ 구인 게시판 보기 한국지질자원연구원에서 미화석 실험 단기 아르바이트생 구합니다. 구분 구인 업체명 한국지질자원연구원 제4기환경연구센터 작성자 김** 업태 급여 시급 85,000원 근무시간 1일 8시간, 주5일 모집기간 2025-08-11 ~ 2025-08-14 연락처 010-4947-0918 등록일시 2025.08.11 한국지질자원연구원 실험보조 단기 아르바이트 모집 1. 인 원: 1명 2. 기 간: 근무 시작일로부터 27일 3. 업무내용: 미화석 실험 4. 자격요건: 지질 계열 대재 이상 우대 (따로 상관없음) 5. 근무환경: 주 5일(월~금, 09:00 ~ 18:00 <12:00~13:00 점심시간>) 6. 근무시작일 : 8월 18일 이전 최대한 빠른 시일 내에 7. 일 당 액: 대재 85,000 대졸 86,000 8. 기 타 - 후생복지: 2대보험(산재보험, 고용보험) 가입 - 원내 식당 이용시 식권기계를 이용하여 개인이 구입 (3,500원) - 대전지역 통근버스 운행 - 근무지: 유성구 가정동 한국지질자원연구원 - 지원자격: 졸업, 휴학, 복학 예정자, 대학교 재학(시간에 맞출 수 있는 사람). 개강 후에도 가능하시면 좋겠습니다. -2025년에 본 연구원에서 근무 이력이 없어야 하며 현재 고용보험에 가입되어 있으면 안됩니다. (입사시 건강보험자격득실확인서 제출) - 지원방법: 이력서(자유양식) 작성 후 이메일(jaeyounglee@kigam.re.kr) 송부. 연락처 필수 문의 : jaeyounglee@kigam.re.kr or 01049470918 목록 수정 ﻿ 페이지 관리자 | 대외협력실(6991) 관리자메일",,"2025-08-12 11:01:22",,e22620399e40a5c3d471568198a88f8d69ac4946a031421a2739c7a365e29602
108,5,,https://plus.cnu.ac.kr/_prog/recruit/index.php?mode=V&site_dvs_cd=kr&menu_dvs_cd=07080401&gubun=1&mng_no=97267&skey=&sval=&GotoPage=2,[세븐일레븐] 금호고속터미널 유성점에서 알바를 구합니다.,"TAB MENU 구인 구직 ﻿ 구인 게시판 보기 [세븐일레븐] 금호고속터미널 유성점에서 알바를 구합니다. 구분 구인 업체명 세븐일레븐 작성자 신** 업태 편의점 급여 시급 10,030원 근무시간 월~목 / 오후7시~11시 모집기간 2025-08-11 ~ 2025-08-28 연락처 010-2515-8600 등록일시 2025.08.11 세븐일레븐 금호고속터미널 알바를 구합니다. 구분 : 구인 업체명 : 세븐일레븐 업태 : 편의점 급여 : 최저임금(10,030원) 근무요일 및 시간 : 월요일 ~ 목요일 / 19 : 00 ~ 23 : 00 (근무시간은 협의 가능) 모집기간 : 2025.08.08 ~ 2025. 08. 28. 연락처 : 010-2515-8600 많은 응모 바랍니다. 목록 수정 ﻿ 페이지 관리자 | 대외협력실(6991) 관리자메일",,"2025-08-12 11:01:26",,"5019973f828cc0bd0867065c0b83d5de4f430ae606f05bd3abd40b73f1f47015"
109,5,,https://plus.cnu.ac.kr/_prog/recruit/index.php?mode=V&site_dvs_cd=kr&menu_dvs_cd=07080401&gubun=1&mng_no=97266&skey=&sval=&GotoPage=2,"대전세종에서 영어,화학수업 접수 되었습니다.^^","TAB MENU 구인 구직 ﻿ 구인 게시판 보기 대전세종에서 영어,화학수업 접수 되었습니다.^^ 구분 구인 업체명 꼴찌들아공부하자 대전세종점 작성자 서** 업태 교육서비스업 급여 시급 35,000원 근무시간 주2회/월8회, 90분 수업 모집기간 2025-08-11 ~ 2025-08-13 연락처 010-9112-6431 등록일시 2025.08.11 첨부파일 캡처.png 안녕하세요.^^ [맞춤과외기업] 꼴찌들아공부하자 대전.세종점입니다. ** 8/11 연결대기수업입니다.** *외삼중2 영어(온라인수업)-30~35(주2회/월8회,90분수업)-온라인수업 유성구 반석동 반석마을 화,목(방과 후 시간 협의가능) 성별 무관 *유성여고2 화학1-30(주1회/월4회,120분수업) 유성구 하기동 송림마을 5단지 수요일 오후 7시 이후 or 토요일 오전 성별 여 *** 더 자세한 수업조건은 홈페이지에서 확인 가능합니다.** www.ggstudy.co.kr 목록 수정 ﻿ 페이지 관리자 | 대외협력실(6991) 관리자메일",,"2025-08-12 11:01:29",,"5b143d21d808e6e4218b44aa0b6449e44cf32c6d93cb25bf6c703a705a808d56"
110,5,,https://plus.cnu.ac.kr/_prog/recruit/index.php?mode=V&site_dvs_cd=kr&menu_dvs_cd=07080401&gubun=1&mng_no=97265&skey=&sval=&GotoPage=2,"봉명동 한우 전문점 ""희우""에서 홀 알바 구인합니다 !","TAB MENU 구인 구직 ﻿ 구인 게시판 보기 봉명동 한우 전문점 ""희우""에서 홀 알바 구인합니다 ! 구분 구인 업체명 희우 작성자 임** 업태 급여 시급 11,000원 근무시간 16-23(협의 가능,스케쥴 근무) 모집기간 2025-08-11 ~ 2025-08-23 연락처 010-3177-6139 등록일시 2025.08.11 근무기간 : 6개월 ~ 1년(장기근무자 우대) 근무요일 : 월~토(금,토 or 월~토 협의) 근무시간 : 16:00 ~ 22:30(협의 가능, 스케쥴 근무) 복리후생 : 4대보험 가입, 석식 제공, 근무복 지급 주 업무는 오픈 준비, 고객 응대, 간단한 음료 제조 및 서빙, 테이블 정리 및 간단한 설거지 등이 있습니다. (불판 닦는 일 없습니다!) 현재 20대,30대가 함께 일 하고 있어서 인수인계도 원활합니다. 일이 어렵지 않으니 많은 지원 부탁드립니다 ! * 금,토 16:00 - 22:30 (협의 가능) * 월화수목금토 풀 근무도 가능합니다 ! 01031776139 문자로 간단한 자기 소개 부탁드립니다. 목록 수정 ﻿ 페이지 관리자 | 대외협력실(6991) 관리자메일",,"2025-08-12 11:01:32",,d8f92fd93a115cd96b201467c3d013e4286269cfe238b7eb506bcb3f3beb3bc7
111,5,,https://plus.cnu.ac.kr/_prog/recruit/index.php?mode=V&site_dvs_cd=kr&menu_dvs_cd=07080401&gubun=1&mng_no=97264&skey=&sval=&GotoPage=2,관리선생님과 파트 영어선생님을 모십니다.,"TAB MENU 구인 구직 ﻿ 구인 게시판 보기 관리선생님과 파트 영어선생님을 모십니다. 구분 구인 업체명 영어학원 작성자 신** 업태 교육 급여 시급 11,000원 근무시간 첨부 모집기간 2025-08-01 ~ 2025-08-31 연락처 010-7580-6842 등록일시 2025.08.09 @ 위치: 갈마역 근처 @ 구인 대상 1. 파트 영어선생님 (1) 월수금 초중등부: 5시15분~8시15분 또는 6시~9시 선택가능. 화목 초중등부: 5시15분~8시15분. (2) 근무내용: 문법, 독해 수업, 시험기간에는 내신대비 수업 (3) 시급: 18,000원. 2. 화목 관리선생님 (1) 화목 6시~10시. (2) 시급: 11,000원. (3) 주요업무: 학생들 단어시험, 듣기 관리, 기본적인 워드, 한글 문서작성, 전화응대 및 학원 행정 업무 등. 이력서 보내신 후 문자 주시면 검토한 후 전화드립니다.(면접일정 상의차) @ 연락처 : 010 7580 6842. jugovic7@kakao.com 목록 수정 ﻿ 페이지 관리자 | 대외협력실(6991) 관리자메일",,"2025-08-12 11:01:51",,b0483997efdf0b218bb8009798d73ebd19450308b646b307271cc532ff9e6f15
112,5,,https://plus.cnu.ac.kr/_prog/recruit/index.php?mode=V&site_dvs_cd=kr&menu_dvs_cd=07080401&gubun=1&mng_no=97263&skey=&sval=&GotoPage=2,"충남대학교 응용교육측정평가연구소 국어, 과학, 수학 전공자 채용 공고","TAB MENU 구인 구직 ﻿ 구인 게시판 보기 충남대학교 응용교육측정평가연구소 국어, 과학, 수학 전공자 채용 공고 구분 구인 업체명 충남대학교 응용교육측정평가연구소 작성자 이** 업태 급여 월급 2,500,000원 근무시간 월-금 09:00 ~ 18:00 모집기간 2025-08-08 ~ 2025-08-31 연락처 042-821-8586 등록일시 2025.08.08 첨부파일 응용교육측정평가연구소 채용 공고(2025.08.08.).hwp 안녕하세요. 충남대학교 응용교육측정평가연구소입니다. 연구원 채용을 위하여 채용 공고를 올립니다. 첨부된 파일을 참고하셔서 지원서류를 메일로 보내주시기 바랍니다. 감사합니다. 목록 수정 ﻿ 페이지 관리자 | 대외협력실(6991) 관리자메일",,"2025-08-12 11:01:54",,"0bcad81ce5d7eb7a6b1df930cb249c5d2b65e1a3bd17b16aab399ae7cb140adc"
113,5,,https://plus.cnu.ac.kr/_prog/recruit/index.php?mode=V&site_dvs_cd=kr&menu_dvs_cd=07080401&gubun=1&mng_no=97262&skey=&sval=&GotoPage=2,"55와인포차 홀서빙 아르바이트생 구합니다!","TAB MENU 구인 구직 ﻿ 구인 게시판 보기 55와인포차 홀서빙 아르바이트생 구합니다! 구분 구인 업체명 55와인포차 작성자 최** 업태 식당 급여 시급 10,030원 근무시간 하루 5시간 모집기간 2025-08-08 ~ 2025-08-22 연락처 010-9870-1636 등록일시 2025.08.08 55와인포차 홀서빙 아르바이트 구해용!! 55와인포차(어은동)에서 홀서빙 아르바이트생 구합니다! 궁동 하나로마트 건너편 골목에 있으며 궁동로데오거리에서 3분 거리입니다 시급: 10,030 시간: 화 오픈 17:30 ~ 22:30 토 오픈 17:30 ~ 22:30 또는 마감 19:00 ~ 23:30 토요일은 오픈 또는 마감중에 선택 가능합니다 홀서빙이 주 업무구요, 간단한 안주 제조 및 잔 설거지입니다 일도 쉽고 다 대학생 분들이라 알바생분들끼리 시간표 조율이나 대타도 가능합니다! 와인 모르셔도 되고, 가게 분위기 정말 좋아요!! 사장님 사모님 모두 좋은분이라 알바하기 좋아요 ㅎㅎ 1년 이상 일하다 그만둡니다.. ㅠㅠ .. 연락 편하게 주세요~ 010-9870-1636 으로 간단한 이름/나이 문자남겨주세요 목록 수정 ﻿ 페이지 관리자 | 대외협력실(6991) 관리자메일",,"2025-08-12 11:02:31",,c1043b09f2d0b3e4c89b70daae9f5a7970efb05d87277e5859942c38e3d2d19f
114,5,,https://plus.cnu.ac.kr/_prog/recruit/index.php?mode=V&site_dvs_cd=kr&menu_dvs_cd=07080401&gubun=1&mng_no=97261&skey=&sval=&GotoPage=2,[(주)해본사람들] 청소년 진로교육 프리랜서 강사 커넥터 모집(~8.22(금),"TAB MENU 구인 구직 ﻿ 구인 게시판 보기 [(주)해본사람들] 청소년 진로교육 프리랜서 강사 커넥터 모집(~8.22(금) 구분 구인 업체명 (주)해본사람들 작성자 민** 업태 교육 급여 시급 30,000원 근무시간 08:30 ~ 14:00 모집기간 2025-08-04 ~ 2025-08-22 연락처 042-587-1213 등록일시 2025.08.08 <모집 형태 및 활 동내용> -모집 형태: (주)해본사람들 소속 프리랜서 강사 *출강 학교와 일정을 조정하여 진행하기 때문에 가능하신 일정에 맞추어 자유로운 활동이 가능합니다. -활동 내용: 중,고등학생 대상 강의(진로교육 프로그램) -활동 혜택: 강의 교안 및 PPT 제공, 무료 강의 교육 제공, 교육 수료증 발급, 강사증 발급, 카풀 제공 <커넥터 소개> 우리는 아이들이 보다 건강한 방향으로 세상에 연결되어 자신만의 플레이로 삶을 꾸려 나가길 바랍니다. 커넥터는 해본사람들의 진로 교육 강사를 칭하며 해본사람들의 교육 콘텐츠에서 제공하는 관점을 토대로 정리한 강사의 경험과 해본사람들의 교육 콘텐츠를 활용하여 청소년을 대상으로 진로 프로그램을 운영합니다. <해본사람들 소개> 해본사람들은 일상에서 겪는 경험들이 각자에게 유의미한 삶의 성장으로 연결될 수 있도록, 과거경험 해석과 미래경험 설계를 돕는 진로 프로그램과 행사 등을 운영하고 있습니다. 2017년부터 약 46개 기관과 400개 학교의 약 80,000여 명의 청년, 청소년과 함께하였습니다. <지원 자격 (이런 분을 찾습니다.)> 커넥터 교육 과정을 지각없이 참여하고 교육과정 속 가이드를 성실히 이행할 책임감 소유자! 아이들과 유쾌하게 소통하고 재밌는 레크레이션을 진행할 수 있는 에너지 소유자! <모집 내용> 모집 일자 2025.08.04(월) ~ 08.22(금) 10:00 <전형 단계 및 제출 서류> 전형 단계 : 서류전형 > OT 및 교육 > 시연강의 > 학교 출강 > 최종합격 ※ 주의사항: 노쇼방지를 위해 보증금 있음 상세한 내용은 아래 링크를 통해서 확인하실 수 있습니다. 모집 공고 링크: https://abit.ly/pt1n21 모집 공고 바로가기 모집공고 내 지원링크를 통해 설문 제출 목록 수정 ﻿ 페이지 관리자 | 대외협력실(6991) 관리자메일",,"2025-08-12 11:02:34",,"87499c59ba94397bd2eae5f876f7b02091fbe95458570b10207dc808c75c55f9"
